ID,Posted at,Screen name,Text
999769086228860928,2018-05-24 21:48:19 +0000,brian_phares,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999766876438847493,2018-05-24 21:39:32 +0000,kmckelly,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999760199048187904,2018-05-24 21:13:00 +0000,Margare03880660,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/P4GpWAXRBE"
999758863279804416,2018-05-24 21:07:42 +0000,rebeccamccoyb1,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999757682314637312,2018-05-24 21:03:00 +0000,AZTanya,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999757257113001985,2018-05-24 21:01:19 +0000,Sticknstones4,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999757141597675521,2018-05-24 21:00:51 +0000,RakestrawJeff,@VisioDeiFromLA @StephenLimbaugh @ali @SheenaGreitens As a criminal defendant citizen Greitens is entitled to full… https://t.co/KuPdOi7aoM
999756633864622080,2018-05-24 20:58:50 +0000,websterelizabet,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/P4GpWAXRBE"
999755724824743936,2018-05-24 20:55:14 +0000,VisioDeiFromLA,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/P4GpWAXRBE"
999755451372748800,2018-05-24 20:54:08 +0000,BrianKirsch1,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999755006126551040,2018-05-24 20:52:22 +0000,VisioDeiFromLA,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999754658150305793,2018-05-24 20:50:59 +0000,vonkarama,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999754301642686465,2018-05-24 20:49:34 +0000,JuanSolorioJr,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999750542422368256,2018-05-24 20:34:38 +0000,Chopstik,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999750291351207937,2018-05-24 20:33:38 +0000,creenmack,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999749985951510530,2018-05-24 20:32:25 +0000,pambnme,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999749254288637954,2018-05-24 20:29:31 +0000,ImpastatoSusan,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999748494846902272,2018-05-24 20:26:30 +0000,HickeyDevon,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999748214051000321,2018-05-24 20:25:23 +0000,NGrossman81,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999746813237317633,2018-05-24 20:19:49 +0000,martzferrazz,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999746027094708224,2018-05-24 20:16:41 +0000,RJFerryJr,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999742463005863938,2018-05-24 20:02:32 +0000,EdBigCon,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999742190313201666,2018-05-24 20:01:27 +0000,VisioDeiFromLA,"Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
