ID,Posted at,Screen name,Text
1001999927042625536,2018-05-31 01:32:53 +0000,magathemaga1,RT @magathemaga1: @cards_yanks @jdavidsonlawyer @TomJEstes @DanLHutton @scottfaughn I think everybody wants 2 move on at this point.… https://t.co/D9NUmn6Dl0
1001999612264230912,2018-05-31 01:31:38 +0000,magathemaga1,@cards_yanks @jdavidsonlawyer @TomJEstes @DanLHutton @scottfaughn Hey @jdavidsonlawyer I actually have facts and ca… https://t.co/HIOdBWbHkl
1001999208948404225,2018-05-31 01:30:02 +0000,magathemaga1,@cards_yanks @jdavidsonlawyer @TomJEstes @DanLHutton @scottfaughn I think everybody wants 2 move on at this point.… https://t.co/D9NUmn6Dl0
1001998710664986625,2018-05-31 01:28:03 +0000,magathemaga1,"@cards_yanks @jdavidsonlawyer @TomJEstes @DanLHutton She also got caught lying, making her not credible. As a lawye… https://t.co/8BPOdhmrgw"
1001997962812297216,2018-05-31 01:25:05 +0000,magathemaga1,"RT @cards_yanks: @jdavidsonlawyer @magathemaga1 @TomJEstes @DanLHutton There’s this thing called due process, read about it, quite i… https://t.co/XV6VhpIf79"
1001997903123177472,2018-05-31 01:24:50 +0000,magathemaga1,"RT @magathemaga1: @jdavidsonlawyer but tell me, as a supposed lawyer yourself, please tell me why we should ignore KATRINA SNEEDS cle… https://t.co/rPJpfESmd9"
1001997884831731713,2018-05-31 01:24:46 +0000,magathemaga1,"RT @magathemaga1: 1. Not victim
2. Affair consensual 
3. She lied repeatedly. I can back statement up. You cant back yours 
4. Feelin… https://t.co/oRbliVPkcJ"
1001997636163993608,2018-05-31 01:23:47 +0000,magathemaga1,"RT @magathemaga1: @jdavidsonlawyer @TomJEstes @DanLHutton Dude, shut up. You all got your scalp. Rubbing salt in the wound isn’t how… https://t.co/hh1n47UyNf"
1001997607747584000,2018-05-31 01:23:40 +0000,magathemaga1,@jdavidsonlawyer @TomJEstes @DanLHutton When your done acting like Putin and making logical fallacies like only a f… https://t.co/fTmw0bHxB3
1001997075087753216,2018-05-31 01:21:33 +0000,magathemaga1,Also she has a name. Its Katrina sneed. She also cheated koster. Too bad this didnt go to trial as I would have lik… https://t.co/NzFxvZOq6g
1001996461683376129,2018-05-31 01:19:07 +0000,magathemaga1,"I am all 4 letting the matter die, but to continue to insist she is a vicitm is something I wont let go because she… https://t.co/lMc3UirAtc"
1001995953627435009,2018-05-31 01:17:06 +0000,magathemaga1,"@jdavidsonlawyer but tell me, as a supposed lawyer yourself, please tell me why we should ignore KATRINA SNEEDS cle… https://t.co/rPJpfESmd9"
1001995486759448581,2018-05-31 01:15:14 +0000,magathemaga1,"1. Not victim
2. Affair consensual 
3. She lied repeatedly. I can back statement up. You cant back yours 
4. Feelin… https://t.co/oRbliVPkcJ"
1001977256200327169,2018-05-31 00:02:48 +0000,magathemaga1,@brylo103102 @chargerkb321 @RealMichaelGuy @mflynnJR @realDonaldTrump @POTUS Hopefully?
1001977166018613248,2018-05-31 00:02:26 +0000,magathemaga1,"RT @mflynnJR: The MSM said @realDonaldTrump had no shot becoming @POTUS 

They were wrong...

And now they’re saying #SpyGate is… https://t.co/UjPi831BCj"
1001967377003794438,2018-05-30 23:23:32 +0000,magathemaga1,RT @philip_saulter: @LydaKrewson First and foremost Eric Greitens remains innocent he was never convicted of any wrong doing.  Convicti… https://t.co/BXlWRO5Whm
1001894111551676416,2018-05-30 18:32:25 +0000,magathemaga1,RT @Tweetingonyou: @ABC https://t.co/5SvA3HulTE.
1001893594565931010,2018-05-30 18:30:21 +0000,magathemaga1,@blackwidow07 @LydaKrewson @BigJShoota Open up the books and see if anybody else has been falsely convicted. You ha… https://t.co/GY0bUdzemv
1001883048722485248,2018-05-30 17:48:27 +0000,magathemaga1,"RT @magathemaga1: Is she going to apologize for prosecutorial misconduct and an indictment without evidence or probable cause?

I won… https://t.co/D4KVYoQWYF"
1001882772066242560,2018-05-30 17:47:21 +0000,magathemaga1,RT @Kimbraov1: Video: Paul Weston on the Orwellian Jailing of Tommy Robinson https://t.co/LmHYlVFCPp via @jihadwatchRS https://t.co/smWyEA4633
1001882732631330816,2018-05-30 17:47:12 +0000,magathemaga1,RT @RationalMale: @EdLatimore Oh but it’s so much more depressing to listen to the rationalizations about why a man ‘prefers’ what he… https://t.co/TzpN7LUSc4
1001882715338272769,2018-05-30 17:47:08 +0000,magathemaga1,"RT @EdLatimore: It's depressing as hell watching someone settle.

It's one thing to meet someone who's already given up, but its an… https://t.co/kOflKyq1Wg"
1001882678336073728,2018-05-30 17:46:59 +0000,magathemaga1,"RT @EdLatimore: ""It’s not enough to unplug from the Matrix. You have to unlearn what it’s taught you to master the new reality you… https://t.co/NH890uk3Xo"
1001882635222835200,2018-05-30 17:46:48 +0000,magathemaga1,"Is she going to apologize for prosecutorial misconduct and an indictment without evidence or probable cause?

I won… https://t.co/D4KVYoQWYF"
1001882017083117569,2018-05-30 17:44:21 +0000,magathemaga1,"RT @RadioFreeAllman: Today's show...the TAKEDOWN of Greitens, the TAKEDOWN of Roseanne, Trump ROCKS Nashville, and MORE!
Listen LIVE now… https://t.co/j4wOeHRa0K"
1001881984724099072,2018-05-30 17:44:13 +0000,magathemaga1,RT @RealOmarNavarro: Much love @therealroseanne. We live in a country were people don’t respect our constitution. One of most essential… https://t.co/QTP9PVDNtv
1001881973474955264,2018-05-30 17:44:11 +0000,magathemaga1,"RT @StephenMilIer: Roseanne wasn't fired because of a bad joke, she was fired for being a Trump supporter."
1001872861462753282,2018-05-30 17:07:58 +0000,magathemaga1,RT @Neilin1Neil: The people of Missouri are learning that they no longer possess the power of self-governance. #Greitens… https://t.co/zNDyabeFQw
1001860691123458050,2018-05-30 16:19:37 +0000,magathemaga1,"RT @magathemaga1: He gets a pass because everybody is on the take 

#moleg #mogov https://t.co/h0o9E6JQOp"
1001859578609438726,2018-05-30 16:15:11 +0000,magathemaga1,@missmichkah @MissouriGOP Not my opinion. Fact. Our government was designed to secure our natural rights. It doesn’… https://t.co/wcDAuI34xe
1001850534897356800,2018-05-30 15:39:15 +0000,magathemaga1,@missmichkah @MissouriGOP Your opinion on governments role in life is your opinion. It sumptuous isn’t fact. It’s a… https://t.co/wQRBCNB1vK
1001841857268256768,2018-05-30 15:04:46 +0000,magathemaga1,"RT @larryelder: Let me get this straight. @therealroseanne loses her Disney show for a ""racially insensitive"" tweet about Obama aid… https://t.co/X5ABfdpcSU"
1001841769162698752,2018-05-30 15:04:25 +0000,magathemaga1,"RT @Barnes_Law: Olbermann calls Trump lots of horrible names; gets promoted at ESPN;
Joy Reid mocks gay people; still on MSNBC; 
Ni… https://t.co/LSUK5m6pn0"
1001838090472771584,2018-05-30 14:49:48 +0000,magathemaga1,"RT @magathemaga1: A horrible injustice happened to Eric Greitens, indicted without evidence, name dragged through the mud, and all yo… https://t.co/iPj59a5FWL"
1001838018213359616,2018-05-30 14:49:31 +0000,magathemaga1,RT @magathemaga1: You folks had a man indicted without evidence or probable cause. Your profile claims you are constitutional lawyer.… https://t.co/rPXTGRHklR
1001837986860892160,2018-05-30 14:49:23 +0000,magathemaga1,"RT @magathemaga1: You owe an apology to @EricGreitens for presuming guilt. 

Shame on you 

#moleg #mogov #Greitens https://t.co/QcKg38kb9w"
1001837667657617408,2018-05-30 14:48:07 +0000,magathemaga1,"RT @Sticknstones4: @RadioFreeAllman  i challenge people to use the Missouri Ethics website,  Look at the Tax Credit mafia PACs & see w… https://t.co/3oomkZPdWR"
1001837616474583040,2018-05-30 14:47:55 +0000,magathemaga1,"RT @Sticknstones4: @FOX2now It was a witch hunt, now power will be restored back to corporate welfare.  The tax credit mafia will have… https://t.co/QUddM75RaB"
1001837542864572419,2018-05-30 14:47:38 +0000,magathemaga1,"@jdavidsonlawyer @TomJEstes @DanLHutton Dude, shut up. You all got your scalp. Rubbing salt in the wound isn’t how… https://t.co/hh1n47UyNf"
1001837055981359106,2018-05-30 14:45:42 +0000,magathemaga1,RT @Sticknstones4: @RadioFreeAllman -Scott Faughn testimony was full of lies & simply unacceptable.  #moleg buddies allowing this does… https://t.co/VInSMDU0BX
1001837033713815553,2018-05-30 14:45:36 +0000,magathemaga1,"RT @Sticknstones4: @StLCountyRepub  we have 2 Republican Parties in Missouri  the ethical one & the swampy unethical ones 
We’re a div… https://t.co/s2b5JObP52"
1001836805174497280,2018-05-30 14:44:42 +0000,magathemaga1,"He gets a pass because everybody is on the take 

#moleg #mogov https://t.co/h0o9E6JQOp"
1001836310271754241,2018-05-30 14:42:44 +0000,magathemaga1,You folks had a man indicted without evidence or probable cause. Your profile claims you are constitutional lawyer.… https://t.co/rPXTGRHklR
1001835704341671936,2018-05-30 14:40:19 +0000,magathemaga1,"A horrible injustice happened to Eric Greitens, indicted without evidence, name dragged through the mud, and all yo… https://t.co/iPj59a5FWL"
1001834715245109250,2018-05-30 14:36:23 +0000,magathemaga1,"You owe an apology to @EricGreitens for presuming guilt. 

Shame on you 

#moleg #mogov #Greitens https://t.co/QcKg38kb9w"
1001739252135231488,2018-05-30 08:17:03 +0000,magathemaga1,RT @Thomas1774Paine: WATCH: REMEMBER WHEN BILL MAHER Accused Donald Trump Of Being The Son Of An Ape? … No One FIRED Him https://t.co/f3i92crRix
1001738826702876673,2018-05-30 08:15:22 +0000,magathemaga1,"RT @parscale: Our grassroots revolution in 2016 was a warning shot to the ruling political, media elites 

Don't forget about mid… https://t.co/3lQ1UHSopf"
1001738743269744645,2018-05-30 08:15:02 +0000,magathemaga1,"RT @PeterSweden7: I was just thinking.

Hollywood punished #Roseanne faster for a tweet than they punished Harvey Weinstein and Kevin… https://t.co/cllrzCpkjw"
