id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T21:11:11,0,431,"RT @BackThePolice: BUSTED:

BOMBSHELL: Trump Campaign Spy Paid $400K, Guess What Foundation Employed Him https://t.co/rQJttMdtxR",,,,,0,0,1,0
,2018-05-21T21:10:26,0,76,"RT @Pickles0201: @LovesRemo @WilkowMajority @SykesforSenate #MOSEN
#SykesForSenate 
#SykesMissouri2018 
@SykesforSenate 🇺🇸 REAL #MAGA candi…",,,,,0,0,1,0
,2018-05-21T21:09:40,0,10,RT @LovesRemo: @WilkowMajority I enjoyed your interview with Erin Cruz today. Please take a look at @SykesforSenate a full on MAGA Candidat…,,,,,0.6808,0,0.752,0.248
,2018-05-21T21:09:07,0,13,RT @Nov2018election: GA GEOFF DUNCAN FOR LT GOVERNOR 🇺🇸 https://t.co/rnadZ41cCa,,,,,0,0,1,0
,2018-05-21T21:09:05,0,1,"RT @777rada50023: @freedom_moates @helendoggett4 Rep. House, Senate, next 20 yrs.",,,,,0,0,1,0
,2018-05-21T21:08:28,0,0,"@ScottPresler #VoteRED2018
#MAGA2018 
#DrainTheSwamp 
#DitchMitch 
#NoMoreRINOS https://t.co/eABs5BpWOr",,,,,0,0,1,0
,2018-05-21T21:06:28,0,2894,"RT @ScottPresler: I'm On Twitter For One Reason:

To keep our Republican majorities in the House/Senate, to reelect President Trump in 2020…",,,,,0,0,1,0
,2018-05-21T21:05:47,0,77,"RT @Nov2018election: 🇺🇸 GEORGIA BIG DAY MAY 22ND 

I WANT TO WISH THESE GREAT CANDIDATES THE VERY BEST IN TOMORROWS PRIMARY! 

@TracyJordan…",,,,,0.9555,0,0.507,0.493
,2018-05-21T21:05:39,0,9,RT @Nov2018election: GA TRACY JORDAN 4 INSURANCE COMMISSIONER 🇺🇸 https://t.co/ljCgqBPNnF,,,,,0,0,1,0
,2018-05-21T21:05:27,0,605,"RT @TT45Pac: Had enough yet California???

You MUST unseat Maxine and Gov Brown in November!

California proposes bill to offer health care…",,,,,0,0,1,0
,2018-05-21T21:05:14,5,0,@RagingGayCons Thanks.,,,,,0.4404,0,0.256,0.744
,2018-05-21T21:05:00,0,4,RT @joel_capizzi: @777rada50023 @cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeev…,,,,,0,0,1,0
,2018-05-21T21:04:46,7,4,"@777rada50023 @cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeever70 @JoanneTirado09 @Tattoobear @bob_pruett @JohnHeide2 @IcyQueenBee @_LCMB_ @DrMartyFox @dr_palazzolo @FedupWithSwamp @luvnewinfo All hinges on Nov 6 now John. We're trying. 

#MAGA2018
#DrainTheSwamp
#DitchMitch 
#LockThemAllUp 
#2A https://t.co/5k8UJMZqRC",,,,,0,0,1,0
,2018-05-21T21:01:41,0,1,RT @777rada50023: @cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeever70 @JoanneTi…,,,,,0,0,1,0
,2018-05-21T21:01:36,0,1,RT @777rada50023: @joel_capizzi @cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeev…,,,,,0,0,1,0
,2018-05-21T21:01:23,2,1,"@USAgaggy63 @Fuctupmind @FoxNews Thought maybe the wedding inspired him to elope with Anderson and we were finally rid of him.
If something seems to good to be true it's because it is.",,,,,0.836,0,0.765,0.235
,2018-05-21T19:50:14,0,35,RT @USANEWS007: #DeclassifyTheDocuments,,,,,0,0,1,0
,2018-05-21T19:50:09,0,1144,"RT @USANEWS007: BOOM BOOM KABOOM !!

BREAKING: MUELLER WAS IN ON THE SPYING !!!

Obama had all hands on deck in the very broad spying opera…",,,,,0,0,1,0
,2018-05-21T19:49:51,0,1141,"RT @chicksonright: ""Time to cancel!"" https://t.co/dt3gOMM8l7",,,,,0,0,1,0
,2018-05-21T19:49:27,0,0,"@USANEWS007 Yes, yes, and yes.",,,,,0.7964,0,0.198,0.802
,2018-05-21T19:49:01,0,68,RT @USANEWS007: Rosenstein and Wray should both be tarred and feathered. They are almost as corrupt and useless as Jeff Sessions. Leaders o…,,,,,-0.4215,0.113,0.887,0
,2018-05-21T19:48:44,0,33727,"RT @USANEWS007: 🚨RETWEET if u support opening a criminal investigation into 
July 2016 murder of DNC staffer &amp; leaker Seth Rich. #saturdaym…",,,,,-0.4215,0.266,0.526,0.207
,2018-05-21T19:48:08,0,9516,RT @SecPompeo: We support the #Iranian people who are demonstrating against an oppressive government.  3 deaths &amp; internet interruption sho…,,,,,-0.3612,0.218,0.669,0.113
,2018-05-21T19:47:20,0,974,"RT @JoinTravisAllen: ***STATEWIDE COMMERCIAL*** @JoinTravisAllen is the ONLY candidate that VOTED for President @realDonaldTrump​, supports…",,,,,0,0,1,0
,2018-05-21T19:42:35,0,0,@VisioDeiFromLA Jeff? Are you there?,,,,,0,0,1,0
,2018-05-21T19:42:15,0,1,"RT @VisioDeiFromLA: Is it the norm to weaponize the IC and justice system to target political opponents?

Oh yeah we know they spied on tru…",,,,,0.6808,0,0.804,0.196
,2018-05-21T19:42:07,0,10,"RT @CharlotteGran1: Mr. President, send the troops after him, you have to make an example out of him!!! https://t.co/3id0Q8VoMx",,,,,0,0,1,0
,2018-05-21T19:41:52,0,104,"RT @Fuctupmind: Shepard Smith is NOT on @FoxNews now.

It's safe to watch.",,,,,0.4404,0,0.805,0.195
